DepMap_ID,stripped_cell_line_name,CCLE_name,alias,COSMIC_ID,Sanger_ID,disease,disease_sutype,disease_sub_subtype,gender,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity
ACH-001836,ICC108,ICC108_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-4.218071460444442,adherent,RPMI + 10% FBS,3.5
ACH-001838,ICC12,ICC12_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-3.583620129625124,,RPMI + 10% FBS,11.8
ACH-001842,ICC2,ICC2_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-1.9066424388040115,Adherent,RPMI + 10% FBS,30.9
ACH-001843,ICC3,ICC3_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-1.4626890546808962,Adherent,RPMI + 10% FBS,25.5
ACH-001848,ICC8,ICC8_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-4.168563837876008,,RPMI + 10% FBS,10.3
ACH-001849,ICC9,ICC9_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Unknown,,2.0,-3.317117551685944,Adherent,RPMI + 10% FBS,9
ACH-001853,KMCH1,KMCH1_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Male,,2.0,-2.6231503117562824,,RPMI + 10% FBS,7
ACH-001856,RBE,RBE_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Female,,1.0,-3.68478929135436,,RPMI + 10% FBS,18.7
ACH-001857,SG231,SG231_BILIARY_TRACT,,, ,bile_duct,cholangiocarcinoma,intrahepatic,Male,,1.0,-2.857737901159412,,RPMI + 10% FBS,5.1
ACH-001861,TGBC1TKB,TGBC1TKB_BILIARY_TRACT,TGBC1TKB,, ,bile_duct,gallbladder, ,Female,,,,,,
ACH-001955,JHC7,JHC7_BONE,,, ,bone,chordoma, ,Female,,2.0,-5.853016673932649,Adherent,DMEM:F12 (1:1) + 10% FBS,18.4
ACH-001956,MUGCHOR1,MUGCHOR1_BONE,,, ,bone,chordoma, ,Female,,3.0,-5.367905441698491,Adherent,IMDM:RPMI (4:1) + 10% FBS,20.1
ACH-001957,UMCHOR1,UMCHOR1_BONE,,, ,bone,chordoma, ,Male,,3.0,-3.687469510326775,Adherent,IMDM:RPMI (4:1) + 10% FBS + 1x MEM NEAA,10.3
ACH-001958,MS1,MS1_LUNG,"MS-1-L, MS1,  Ms1",, ,lung,lung_small, ,Unknown,,,,,,
ACH-001959,CCLP1,CCLP1_BILIARY_TRACT,,, ,bile_duct, ,intrahepatic,Female,,2.0,-5.418457099975416,,RPMI + 10% FBS,33.7
ACH-001960,CCSW1,CCSW1_BILIARY_TRACT,,, ,bile_duct, ,intrahepatic,Female,,2.0,-4.596393205618363,,RPMI + 10% FBS,4.7
ACH-002001,A375SKINCJ1,A375_SKIN_CJ1_RESISTANT,A375 RMR,, ,skin,melanoma, ,Unknown,,2.0,-4.0212234815427035,Adherent,RPMI + 10% FBS + 1% Pen-Strep,19.5
ACH-002002,A375SKINCJ2,A375_SKIN_CJ2_RESISTANT,A375 ER-2,, ,skin,melanoma, ,Unknown,,2.0,-4.2488647869449485,Adherent,RPMI + 10% FBS + 1% Pen-Strep,10.1
ACH-002003,A375SKINCJ3,A375_SKIN_CJ3_RESISTANT,A375 RMR SCH 0.25,, ,skin,melanoma, ,Unknown,,2.0,-3.1655948854119704,Adherent,RPMI + 10% FBS + 1% Glutamax + 0.5% Gentamicin + HEPES,7.6
ACH-002004,UACC62SKINCJ1,UACC62_SKIN_CJ1_RESISTANT,UACC62 RMR,, ,skin,melanoma, ,Unknown,,2.0,-5.7895506568272745,,RPMI + 10% FBS + 1% Pen-Strep,14.5
ACH-002005,SKMEL19,SKMEL19_SKIN,SK-MEL-19,, ,skin,melanoma, ,Male,,2.0,-3.169377220984269,Adherent,RPMI + 10% FBS + 1% Pen-Strep,50
ACH-002015,MEL285,MEL285_UVEA,,, ,eye,uveal_melanoma, ,Female,,,,,,
ACH-002017,OMM1,OMM1_UVEA,,, ,eye,uveal_melanoma, ,Male,,,,,,
ACH-002020,SKGIIIA,SKGIIIA_CERVIX,,, ,cervix, , ,Female,,,,,,
ACH-002029,SAS,SAS_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Female,,,,,,
ACH-002040,HMVII,HMVII_SKIN,,, ,skin, , ,Female,,,,,,
ACH-002043,CA922,CA922_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive, , ,Male,,,,,,
ACH-002045,HO1U1,HO1U1_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,,,,,,
ACH-002051,LU134A,LU134A_LUNG,,, ,lung,lung_small, ,Male,,,,,,
ACH-002052,LU139,LU139_LUNG,,, ,lung,lung_small, ,Male,,,,,,
ACH-002058,ATN1,ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,T-cell_ALL, ,Male,,,,,,
ACH-002059,P30OHK,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,B-cell_ALL, ,Female,,,,,,
ACH-002062,SLVL,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,B-cell_lymphoma_other, ,Female,,,,,,
ACH-002067,NOS1,NOS1_BONE,,, ,bone,osteosarcoma, ,Male,,,,,,
ACH-002077,LU165,LU165_LUNG,,, ,lung,lung_small, ,Male,,,,,,
ACH-002083,NB69,NB69_AUTONOMIC_GANGLIA,,, ,peripheral_nervous_system,neuroblastoma, ,Male,,,,,,
ACH-002085,HSSYII,HSSYII_LUNG,,, ,soft_tissue,synovial_sarcoma, ,Unknown,,,,,,
ACH-002089,201T,201T_LUNG,,1287381.0,220, , , ,,Sanger,,,,,
ACH-002090,BB65RCC,BB65RCC_KIDNEY,,753533.0,181, , , ,,Sanger,,,,,
ACH-002091,CAL39,CAL39_VULVA,,924107.0,998, , , ,,Sanger,,,,,
ACH-002092,CHSA0011,CHSA0011_BONE,,1290767.0,1466, , , ,,Sanger,,,,,
ACH-002093,CHSA0108,CHSA0108_BONE,,1290768.0,280, , , ,,Sanger,,,,,
ACH-002094,CHSA8926,CHSA8926_BONE,,1303912.0,554, , , ,,Sanger,,,,,
ACH-002095,CORL303,CORL303_LUNG,,1297438.0,1942, , , ,,Sanger,,,,,
ACH-002096,CP50MELB,CP50MELB_SKIN,,753545.0,1248, , , ,,Sanger,,,,,
ACH-002097,CP66MEL,CP66MEL_SKIN,,753546.0,1845, , , ,,Sanger,,,,,
ACH-002098,CP67MEL,CP67MEL_SKIN,,949092.0,640, , , ,,Sanger,,,,,
ACH-002099,CS1,CS1_BONE,,1290795.0,1006, , , ,,Sanger,,,,,
ACH-002100,DJM1,DJM1_SKIN,,906841.0,899, , , ,,Sanger,,,,,
ACH-002101,EMCBAC1,EMCBAC1_LUNG,,1503369.0,967, , , ,,Sanger,,,,,
ACH-002102,EMCBAC2,EMCBAC2_LUNG,,1503370.0,2232, , , ,,Sanger,,,,,
ACH-002103,ES1,ES1_BONE,,949158.0,1564, , , ,,Sanger,,,,,
ACH-002104,ES3,ES3_BONE,,684055.0,1342, , , ,,Sanger,,,,,
ACH-002105,ES4,ES4_BONE,,949156.0,70, , , ,,Sanger,,,,,
ACH-002106,ES5,ES5_BONE,,684057.0,610, , , ,,Sanger,,,,,
ACH-002107,ES6,ES6_BONE,,949157.0,611, , , ,,Sanger,,,,,
ACH-002108,ES7,ES7_BONE,,684059.0,71, , , ,,Sanger,,,,,
ACH-002109,ES8,ES8_BONE,,949155.0,2139, , , ,,Sanger,,,,,
ACH-002110,EW1,EW1_BONE,,949163.0,902, , , ,,Sanger,,,,,
ACH-002111,EW11,EW11_BONE,,684062.0,231, , , ,,Sanger,,,,,
ACH-002112,EW12,EW12_BONE,,949162.0,2140, , , ,,Sanger,,,,,
ACH-002113,EW13,EW13_BONE,,949166.0,324, , , ,,Sanger,,,,,
ACH-002114,EW16,EW16_BONE,,949165.0,1529, , , ,,Sanger,,,,,
ACH-002115,EW18,EW18_BONE,,949164.0,612, , , ,,Sanger,,,,,
ACH-002116,EW22,EW22_BONE,,949167.0,613, , , ,,Sanger,,,,,
ACH-002117,EW24,EW24_BONE,,949168.0,704, , , ,,Sanger,,,,,
ACH-002118,EW3,EW3_BONE,,949161.0,2176, , , ,,Sanger,,,,,
ACH-002119,EW7,EW7_BONE,,949160.0,72, , , ,,Sanger,,,,,
ACH-002120,GAK,GAK_SKIN,,910932.0,325, , , ,,Sanger,,,,,
ACH-002121,GMEL,GMEL_SKIN,,1240130.0,1981, , , ,,Sanger,,,,,
ACH-002122,GT3TKB,GT3TKB_STOMACH,,907041.0,614, , , ,,Sanger,,,,,
ACH-002123,H2369,H2369_PLEURA,,1290808.0,165, , , ,,Sanger,,,,,
ACH-002124,H2373,NCIH2373_PLEURA,,1290809.0,1797, , , ,,Sanger,,,,,
ACH-002125,H2461,NCIH2461_PLEURA,,1290810.0,1508, , , ,,Sanger,,,,,
ACH-002126,H2591,NCIH2591_PLEURA,,1240131.0,1509, , , ,,Sanger,,,,,
ACH-002127,H2595,NCIH2595_PLEURA,,1240132.0,51, , , ,,Sanger,,,,,
ACH-002128,H2722,NCIH2722_PLEURA,,1290812.0,1798, , , ,,Sanger,,,,,
ACH-002129,H2731,NCIH2731_PLEURA,,1240134.0,1074, , , ,,Sanger,,,,,
ACH-002130,H2795,NCIH2795_PLEURA,,1290813.0,1971, , , ,,Sanger,,,,,
ACH-002131,H2803,NCIH2803_PLEURA,,1240135.0,52, , , ,,Sanger,,,,,
ACH-002132,H2804,NCIH2804_PLEURA,,1240136.0,882, , , ,,Sanger,,,,,
ACH-002133,H2810,NCIH2810_PLEURA,,1240137.0,591, , , ,,Sanger,,,,,
ACH-002134,H2818,NCIH2818_PLEURA,,1290814.0,2254, , , ,,Sanger,,,,,
ACH-002135,H2869,NCIH2869_PLEURA,,1240138.0,309, , , ,,Sanger,,,,,
ACH-002136,H290,H290_PLEURA,,1240139.0,742, , , ,,Sanger,,,,,
ACH-002137,H3255,[MERGED_TO_ACH-000109]H3255_LUNG,,1247873.0,1992, , , ,,Sanger,,,,,
ACH-002138,H513,H513_LUNG,,1240141.0,2125, , , ,,Sanger,,,,,
ACH-002139,HA7RCC,HA7RCC_KIDNEY,,753558.0,1790, , , ,,Sanger,,,,,
ACH-002140,HEY,HEY_OVARY,,1479988.0,1096, , , ,,Sanger,,,,,
ACH-002141,HSC39,HSC39_STOMACH,,1322224.0,1991, , , ,,Sanger,,,,,
ACH-002142,HUO3N1,HUO3N1_BONE,,909977.0,2101, , , ,,Sanger,,,,,
ACH-002143,ISTMEL1,ISTMEL1_SKIN,,907172.0,1501, , , ,,Sanger,,,,,
ACH-002144,ISTSL1,ISTSL1_LUNG,,753564.0,1194, , , ,,Sanger,,,,,
ACH-002145,ISTSL2,ISTSL2_LUNG,,753565.0,450, , , ,,Sanger,,,,,
ACH-002146,JHOS3,JHOS3_OVARY,,1480358.0,1595, , , ,,Sanger,,,,,
ACH-002147,K2,K2_SKIN,,1298160.0,1980, , , ,,Sanger,,,,,
ACH-002148,K5,K5_THYROID,,924238.0,365, , , ,,Sanger,,,,,
ACH-002149,KGN,KGN_OVARY,,924186.0,11, , , ,,Sanger,,,,,
ACH-002150,LB1047RCC,LB1047RCC_KIDNEY,,753577.0,658, , , ,,Sanger,,,,,
ACH-002151,LB2241RCC,LB2241RCC_KIDNEY,,753578.0,552, , , ,,Sanger,,,,,
ACH-002152,LB2518MEL,LB2518MEL_SKIN,,753579.0,1464, , , ,,Sanger,,,,,
ACH-002153,LB373MELD,LB373MELD_SKIN,,753581.0,659, , , ,,Sanger,,,,,
ACH-002154,LB647SCLC,LB647SCLC_LUNG,,753582.0,1365, , , ,,Sanger,,,,,
ACH-002155,LB996RCC,LB996RCC_KIDNEY,,753585.0,1755, , , ,,Sanger,,,,,
ACH-002156,LC1SQ,LC1SQ_LUNG,,1298223.0,600, , , ,,Sanger,,,,,
ACH-002157,LC2AD,LC2AD_LUNG,,907786.0,367, , , ,,Sanger,,,,,
ACH-002158,LU99A,LU99A_LUNG,,907796.0,1660, , , ,,Sanger,,,,,
ACH-002159,M14,M14_SKIN,,905975.0,586, , , ,,Sanger,,,,,
ACH-002160,MCIXC,MCIXC_BONE,,908118.0,170, , , ,,Sanger,,,,,
ACH-002161,MKN28,MKN28_STOMACH,,908139.0,2112, , , ,,Sanger,,,,,
ACH-002162,MMACSF,MMACSF_SKIN,,925339.0,30, , , ,,Sanger,,,,,
ACH-002163,MRKNU1,MRKNU1_BREAST,,908151.0,385, , , ,,Sanger,,,,,
ACH-002164,MZ1PC,MZ1PC_PANCREAS,,753595.0,1486, , , ,,Sanger,,,,,
ACH-002165,MZ2MEL,MZ2MEL_SKIN,,971777.0,31, , , ,,Sanger,,,,,
ACH-002166,MZ7MEL,MZ7MEL_SKIN,,753596.0,296, , , ,,Sanger,,,,,
ACH-002167,NCC010,NCC010_KIDNEY,,1509073.0,688, , , ,,Sanger,,,,,
ACH-002168,NCC021,NCC021_KIDNEY,,1509074.0,1020, , , ,,Sanger,,,,,
ACH-002169,NCIH1304,NCIH1304_LUNG,,753599.0,775, , , ,,Sanger,,,,,
ACH-002170,NCIH1688,NCIH1688_LUNG,,1298349.0,348, , , ,Male,ATCC/Sanger,,,,,
ACH-002171,NCIH250,NCIH250_LUNG,,924241.0,208, , , ,,Sanger,,,,,
ACH-002172,NCIH322M,NCIH322M_LUNG,,905967.0,34, , , ,,Sanger,,,,,
ACH-002173,NCIH378,NCIH378_LUNG,,688022.0,625, , , ,,Sanger,,,,,
ACH-002174,NCIH720,NCIH720_LUNG,,687600.0,172, , , ,,Sanger,,,,,
ACH-002175,NCIH740,NCIH740_LUNG,,1331055.0,925, , , ,Male,ATCC/Sanger,,,,,
ACH-002176,NCIH748,NCIH748_LUNG,,909194.0,1085, , , ,,Sanger,,,,,
ACH-002177,NCIH835,NCIH835_LUNG,,753607.0,926, , , ,,Sanger,,,,,
ACH-002178,NY,NY_BONE,,910849.0,478, , , ,,Sanger,,,,,
ACH-002179,OCUBM,OCUBM_BREAST,,909256.0,1002, , , ,,Sanger,,,,,
ACH-002180,OMC1,OMC1_CERVIX,,949154.0,605, , , ,,Sanger,,,,,
ACH-002181,OVCA420,OVCA420_OVARY,,1480364.0,1949, , , ,,Sanger,,,,,
ACH-002182,OVCA433,OVCA433_OVARY,,1480367.0,1332, , , ,,Sanger,,,,,
ACH-002183,OVMIU,OVMIU_OVARY,,1240200.0,373, , , ,,Sanger,,,,,
ACH-002184,PC3JPC3,PC3JPC3_LUNG,,1240202.0,1809, , , ,,Sanger,,,,,
ACH-002185,PL18,PL18_PANCREAS,,1240208.0,1759, , , ,,Sanger,,,,,
ACH-002186,PL4,PL4_PANCREAS,,1298533.0,470, , , ,,Sanger,,,,,
ACH-002187,RCCAB,RCCAB_KIDNEY,,1524418.0,695, , , ,,Sanger,,,,,
ACH-002188,RCCER,RCCER_KIDNEY,,1524417.0,694, , , ,,Sanger,,,,,
ACH-002189,RCCFG2,RCCFG2_KIDNEY,,1524414.0,1904, , , ,,Sanger,,,,,
ACH-002190,RCCJF,RCCJF_KIDNEY,,1524415.0,147, , , ,,Sanger,,,,,
ACH-002191,RCCJW,RCCJW_KIDNEY,,1524416.0,1905, , , ,,Sanger,,,,,
ACH-002192,RCCMF,RCCMF_KIDNEY,,1524419.0,693, , , ,,Sanger,,,,,
ACH-002193,RERFLCFM,RERFLCFM_LUNG,,930081.0,287, , , ,,Sanger,,,,,
ACH-002194,RH1,RH1_BONE,,971773.0,2193, , , ,,Sanger,,,,,
ACH-002195,RXF393,RXF393_KIDNEY,,905978.0,1526, , , ,,Sanger,,,,,
ACH-002196,SBC1,SBC1_LUNG,,713885.0,27, , , ,,Sanger,,,,,
ACH-002197,SBC3,SBC3_LUNG,,753610.0,1765, , , ,,Sanger,,,,,
ACH-002198,SCH,SCH_STOMACH,,909711.0,1766, , , ,,Sanger,,,,,
ACH-002199,SN12C,SN12C_KIDNEY,,905979.0,156, , , ,,Sanger,,,,,
ACH-002200,SW962,SW962_VULVA,,909758.0,1986, , , ,,Sanger,,,,,
ACH-002201,TCYIK,TCYIK_CERVIX,,946357.0,579, , , ,,Sanger,,,,,
ACH-002202,TMK1,TMK1_STOMACH,,1299069.0,547, , , ,,Sanger,,,,,
ACH-002203,U031,U031_KIDNEY,,905981.0,1636, , , ,,Sanger,,,,,
ACH-002204,UCH2,UCH2_BONE,,1503373.0, ,bone,chordoma, ,Female,Sanger,3.0,-1.7115522190125922,Adherent,IMDM:RPMI (4:1) + 10% FBS,54
ACH-002205,WM1552C,WM1552C_SKIN,,1299078.0,1155, , , ,,Sanger,,,,,
ACH-002206,WM278,WM278_SKIN,,1240226.0,2155, , , ,,Sanger,,,,,
ACH-002207,WM35,WM35_SKIN,,1299080.0,1156, , , ,,Sanger,,,,,
ACH-002208,YMB1E,YMB1E_BREAST,,1303911.0,317, , , ,,Sanger,,,,,
ACH-002209,ALLPO,ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910944.0,1637, , , ,,Sanger,,,,,
ACH-002210,ARH77,ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906765.0,2198, , , ,,Sanger,,,,,
ACH-002211,BALL1,BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910705.0,48, , , ,,Sanger,,,,,
ACH-002212,BB30HNC,BB30HNC_UPPER_AERODIGESTIVE_TRACT,,753531.0,64, , , ,,Sanger,,,,,
ACH-002213,BB49HNC,BB49HNC_UPPER_AERODIGESTIVE_TRACT,,753532.0,1522, , , ,,Sanger,,,,,
ACH-002214,BC1,BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910919.0,585, , , ,,Sanger/ATCC,,,,,
ACH-002215,BC3,BC3_PLEURA,,910918.0,590, , , ,,ATCC/Sanger,,,,,
ACH-002216,BE13,BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906763.0,603, , , ,,Sanger,,,,,
ACH-002217,BE2M17,BE2M17_AUTONOMIC_GANGLIA,,753616.0,1320, , , ,,Sanger,,,,,
ACH-002218,CESS,CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910688.0,185, , , ,,Sanger,,,,,
ACH-002219,COLO320HSR,COLO320HSR_LARGE_INTESTINE,,910569.0,2128, , , ,,Sanger,,,,,
ACH-002220,CROAP2,CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906807.0,566, , , ,,Sanger,,,,,
ACH-002221,CTB1,CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,949088.0,2129, , , ,,Sanger,,,,,
ACH-002222,CTV1,CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,753548.0,1034, , , ,,Sanger,,,,,
ACH-002223,D245MG,D245MG_CENTRAL_NERVOUS_SYSTEM,,946366.0,1249, , , ,,Sanger,,,,,
ACH-002224,D247MG,D247MG_CENTRAL_NERVOUS_SYSTEM,,946367.0,1075, , , ,,Sanger,,,,,
ACH-002225,D263MG,D263MG_CENTRAL_NERVOUS_SYSTEM,,946368.0,453, , , ,,Sanger,,,,,
ACH-002226,D336MG,D336MG_CENTRAL_NERVOUS_SYSTEM,,946369.0,609, , , ,,Sanger,,,,,
ACH-002227,D392MG,D392MG_CENTRAL_NERVOUS_SYSTEM,,946370.0,1527, , , ,,Sanger,,,,,
ACH-002228,D423MG,D423MG_CENTRAL_NERVOUS_SYSTEM,,946372.0,2092, , , ,,Sanger,,,,,
ACH-002229,D502MG,D502MG_CENTRAL_NERVOUS_SYSTEM,,946373.0,768, , , ,,Sanger,,,,,
ACH-002230,D542MG,D542MG_CENTRAL_NERVOUS_SYSTEM,,753549.0,898, , , ,,Sanger,,,,,
ACH-002231,D566MG,D566MG_CENTRAL_NERVOUS_SYSTEM,,946377.0,2093, , , ,,Sanger,,,,,
ACH-002232,DG75,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906838.0,188, , , ,,Sanger,,,,,
ACH-002233,DIFI,DIFI_LARGE_INTESTINE,,1789883.0,1625, , , ,,Sanger,,,,,
ACH-002234,DOK,DOK_UPPER_AERODIGESTIVE_TRACT,,910936.0,162, , , ,,Sanger,,,,,
ACH-002235,DSH1,DSH1_URINARY_TRACT,,753552.0,900, , , ,,Sanger,,,,,
ACH-002236,EB3,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906847.0,581, , , ,,ATCC/Sanger,,,,,
ACH-002237,ETK1,ETK1_BILIARY_TRACT,,906861.0,323, , , ,,Sanger,,,,,
ACH-002238,GRST,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,906877.0,1709, , , ,,Sanger,,,,,
ACH-002239,H3118,H3118_UPPER_AERODIGESTIVE_TRACT,,1240140.0,93, , , ,,Sanger,,,,,
ACH-002240,H9,H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907043.0,903, , , ,,Sanger,,,,,
ACH-002241,HAL01,HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,949153.0,1192, , , ,,Sanger,,,,,
ACH-002242,HC1,HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907044.0,637, , , ,,Sanger,,,,,
ACH-002243,HCE4,HCE4_OESOPHAGUS,,753559.0,2077, , , ,,Sanger,,,,,
ACH-002244,HO1N1,HO1N1_UPPER_AERODIGESTIVE_TRACT,,924111.0,706, , , ,,Sanger,,,,,
ACH-002245,HS445,HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1322218.0,1243,lymphoma,Hodgkin_lymphoma, ,Female,ATCC,,,,,
ACH-002246,HS633T,HS633T_SOFT_TISSUE,,1240149.0,1568, , , ,,Sanger,,,,,
ACH-002247,IM9,IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,753563.0,1574, , , ,,Sanger,,,,,
ACH-002248,IMR5,IMR5_AUTONOMIC_GANGLIA,,907170.0,431, , , ,,Sanger,,,,,
ACH-002249,JHU011,JHU011_UPPER_AERODIGESTIVE_TRACT,,1240161.0,1233, , , ,,Sanger,,,,,
ACH-002250,JHU022,JHU022_UPPER_AERODIGESTIVE_TRACT,,1240162.0,615, , , ,,Sanger,,,,,
ACH-002251,JHU029,JHU029_UPPER_AERODIGESTIVE_TRACT,,1298156.0,74, , , ,,Sanger,,,,,
ACH-002252,JIYOYEP2003,JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907268.0,1941, , , ,,Sanger,,,,,
ACH-002253,JSC1,JSC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327769.0,1378, , , ,,Sanger,,,,,
ACH-002254,KARPAS1106P,KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327773.0,1030, , , ,,Sanger,,,,,
ACH-002255,KARPAS231,KARPAS231_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327774.0,2177, , , ,,Sanger,,,,,
ACH-002256,KARPAS45,KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907272.0,617, , , ,,Sanger,,,,,
ACH-002257,KINGS1,KINGS1_CENTRAL_NERVOUS_SYSTEM,,907279.0,217, , , ,,Sanger,,,,,
ACH-002258,KMOE2,KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907280.0,1803, , , ,,Sanger,,,,,
ACH-002259,KNS81FD,KNS81FD_CENTRAL_NERVOUS_SYSTEM,,924188.0,1150, , , ,,Sanger,,,,,
ACH-002260,KOSC2,KOSC2_UPPER_AERODIGESTIVE_TRACT,,753570.0,315, , , ,,Sanger,,,,,
ACH-002261,KPNYS,KPNYS_AUTONOMIC_GANGLIA,,946363.0,853, , , ,,Sanger,,,,,
ACH-002262,KY821,KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907300.0,1631, , , ,,Sanger,,,,,
ACH-002263,KYSE220,KYSE220_OESOPHAGUS,,1240167.0,1614, , , ,,Sanger,,,,,
ACH-002264,KYSE50,KYSE50_OESOPHAGUS,,1298222.0,1939, , , ,,Sanger,,,,,
ACH-002265,LB771HNC,LB771HNC_UPPER_AERODIGESTIVE_TRACT,,753583.0,12, , , ,,Sanger,,,,,
ACH-002266,LB831BLC,LB831BLC_URINARY_TRACT,,753584.0,1267, , , ,,Sanger,,,,,
ACH-002267,LC41,LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907787.0,583, , , ,,Sanger,,,,,
ACH-002268,LN405,LN405_CENTRAL_NERVOUS_SYSTEM,,910694.0,1505, , , ,,Sanger,,,,,
ACH-002269,LNZTA3WT4,LNZTA3WT4_CENTRAL_NERVOUS_SYSTEM,,1240170.0,1793, , , ,,Sanger,,,,,
ACH-002270,MCCAR,MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,683665.0,49, , , ,,Sanger,,,,,
ACH-002271,MFHINO,MFHINO_SOFT_TISSUE,,925343.0,2069, , , ,,Sanger,,,,,
ACH-002272,MHHPREB1,MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908136.0,788, , , ,,Sanger,,,,,
ACH-002273,ML2,ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908141.0,628, , , ,,Sanger,,,,,
ACH-002274,MLMA,MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908142.0,1228, , , ,,Sanger,,,,,
ACH-002275,MN60,MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908143.0,1177, , , ,,Sanger,,,,,
ACH-002276,MYM12,MYM12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330960.0,126, , , ,,Sanger,,,,,
ACH-002277,NBTU110,NBTU110_AUTONOMIC_GANGLIA,,1240181.0,730, , , ,,Sanger,,,,,
ACH-002278,NB10,NB10_AUTONOMIC_GANGLIA,,949171.0,1033, , , ,,Sanger,,,,,
ACH-002279,NB12,NB12_AUTONOMIC_GANGLIA,,949172.0,1779, , , ,,Sanger,,,,,
ACH-002280,NB13,NB13_AUTONOMIC_GANGLIA,,949177.0,215, , , ,,Sanger,,,,,
ACH-002281,NB14,NB14_AUTONOMIC_GANGLIA,,949178.0,32, , , ,,Sanger,,,,,
ACH-002282,NB17,NB17_AUTONOMIC_GANGLIA,,949175.0,159, , , ,,Sanger,,,,,
ACH-002283,NB5,NB5_AUTONOMIC_GANGLIA,,949176.0,2071, , , ,,Sanger,,,,,
ACH-002284,NB6,NB6_AUTONOMIC_GANGLIA,,949173.0,2258, , , ,,Sanger,,,,,
ACH-002285,NB7,NB7_AUTONOMIC_GANGLIA,,949174.0,1861, , , ,,Sanger,,,,,
ACH-002286,NCIH128,NCIH128_LUNG,,753597.0,1234, , , ,,Sanger,,,,,
ACH-002287,NCIH630,NCIH630_LARGE_INTESTINE,,908482.0,338, , , ,,Sanger,,,,,
ACH-002288,NEC8,NEC8_TESTIS,,910942.0,1394, , , ,,Sanger,,,,,
ACH-002289,NK92MI,NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330981.0,424, , , ,,Sanger,,,,,
ACH-002290,NKM1,NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908448.0,1488, , , ,,Sanger,,,,,
